Product ID;Active (0/1);Name *;Categories;Price tax excluded;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;MPN;Ecotax;Width;Height;Depth;Weight;Delivery time of in-stock products;Delivery time of out-of-stock products with allowed orders;Quantity;Minimal quantity;Low stock level;Receive a low stock alert by email;Visibility;Additional shipping cost;Unity;Unit price;Summary;Description;Tags;Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order;Product available date;Product creation date;Show price;Image URLs;Image alt texts;Delete existing images;Feature(Name:Value:Position);Available online only;Condition;Customizable;Uploadable files;Text fields;Out of stock action;Virtual product;File URL;Number of allowed downloads;Expiration date;Number of days;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse;Acessories
;1;KR-06B2Z22 agyas lánckerék;Lánckerekek;2211;1;;0;;0;;;N-KR-10-06B2_Z22;;;Európai;;;;;;;;0.6;5 nap;14 nap;10;;;;;;db;2211;"Európai gyártmányú kétsoros 22 fogszámú nem fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú kétsoros 22 fogszámú nem fogedzett agyas lánckerék;N-KR-10-06B2_Z22;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-2.png,http://localhost/product-images/D-KR-2.png;KR-06B2Z22 agyas lánckerék;0;Anyag:Acél:1,Típus:Agyas lánckerék:2,Fogedzett:Nem:3,Fogszám:22:4,Kivitel:Kétsoros:5;;;;;;;;;;;;;;;;
;1;KR-06B1Z38 agyas lánckerék;Lánckerekek;3206;1;;0;;0;;;N-KR-10-06B1_Z38;;;Európai;;;;;;;;0.6;5 nap;14 nap;16;;;;;;db;3206;"Európai gyártmányú egysoros 38 fogszámú nem fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 38 fogszámú nem fogedzett agyas lánckerék;N-KR-10-06B1_Z38;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-06B1Z38 agyas lánckerék;0;Fogedzett:Nem:1,Fogszám:38:2,Kivitel:Egysoros:3,Anyag:Acél:4,Típus:Agyas lánckerék:5;;;;;;;;;;;;;;;;
;1;KR-06B1Z40 agyas lánckerék;Lánckerekek;3648;1;;0;;0;;;N-KR-10-06B1_Z40;;;Európai;;;;;;;;0.6;5 nap;14 nap;3;;;;;;db;3648;"Európai gyártmányú egysoros 40 fogszámú nem fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 40 fogszámú nem fogedzett agyas lánckerék;N-KR-10-06B1_Z40;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-06B1Z40 agyas lánckerék;0;Fogszám:40:1,Kivitel:Egysoros:2,Anyag:Acél:3,Típus:Agyas lánckerék:4,Fogedzett:Nem:5;;;;;;;;;;;;;;;;
;1;KR-06B1Z40 agyas lánckerék;Lánckerekek;3648;1;;0;;0;;;N-KR-4-06B1_Z40_G;;;Európai;;;;;;;;0.6;5 nap;14 nap;5;;;;;;db;3648;"Európai gyártmányú egysoros 40 fogszámú igen fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 40 fogszámú igen fogedzett agyas lánckerék;N-KR-4-06B1_Z40_G;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-06B1Z40 agyas lánckerék;0;Anyag:Acél:1,Típus:Agyas lánckerék:2,Fogedzett:Igen:3,Fogszám:40:4,Kivitel:Egysoros:5;;;;;;;;;;;;;;;;
;1;KR-08B1Z21 agyas lánckerék;Lánckerekek;2586;1;;0;;0;;;N-KR-5-08B1_Z21_G;;;Európai;;;;;;;;0.6;5 nap;14 nap;5;;;;;;db;2586;"Európai gyártmányú egysoros 21 fogszámú igen fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 21 fogszámú igen fogedzett agyas lánckerék;N-KR-5-08B1_Z21_G;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-08B1Z21 agyas lánckerék;0;Anyag:Acél:1,Típus:Agyas lánckerék:2,Fogedzett:Igen:3,Fogszám:21:4,Kivitel:Egysoros:5;;;;;;;;;;;;;;;;
;1;KR-08B1Z21 agyas lánckerék;Lánckerekek;2586;1;;0;;0;;;N-KR-10-08B1_Z21;;;Európai;;;;;;;;0.6;5 nap;14 nap;8;;;;;;db;2586;"Európai gyártmányú egysoros 21 fogszámú nem fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 21 fogszámú nem fogedzett agyas lánckerék;N-KR-10-08B1_Z21;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-08B1Z21 agyas lánckerék;0;Anyag:Acél:1,Típus:Agyas lánckerék:2,Fogedzett:Nem:3,Fogszám:21:4,Kivitel:Egysoros:5;;;;;;;;;;;;;;;;
;1;KR-08B1Z22 agyas lánckerék;Lánckerekek;2714;1;;0;;0;;;N-KR-10-08B1_Z22;;;Európai;;;;;;;;0.7;5 nap;14 nap;8;;;;;;db;2714;"Európai gyártmányú egysoros 22 fogszámú nem fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 22 fogszámú nem fogedzett agyas lánckerék;N-KR-10-08B1_Z22;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-08B1Z22 agyas lánckerék;0;Anyag:Acél:1,Típus:Agyas lánckerék:2,Fogedzett:Nem:3,Fogszám:22:4,Kivitel:Egysoros:5;;;;;;;;;;;;;;;;
;1;KR-08B1Z19 agyas lánckerék;Lánckerekek;2112;1;;0;;0;;;N-KR-10-08B1_Z19;;;Európai;;;;;;;;0.7;5 nap;14 nap;5;;;;;;db;2112;"Európai gyártmányú egysoros 19 fogszámú nem fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 19 fogszámú nem fogedzett agyas lánckerék;N-KR-10-08B1_Z19;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-08B1Z19 agyas lánckerék;0;Anyag:Acél:1,Típus:Agyas lánckerék:2,Fogedzett:Nem:3,Fogszám:19:4,Kivitel:Egysoros:5;;;;;;;;;;;;;;;;
;1;KR-06B1Z27 agyas lánckerék;Lánckerekek;2322;1;;0;;0;;;N-KR-4-06B1_Z27_G;;;Európai;;;;;;;;0.7;5 nap;14 nap;10;;;;;;db;2322;"Európai gyártmányú egysoros 27 fogszámú igen fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 27 fogszámú igen fogedzett agyas lánckerék;N-KR-4-06B1_Z27_G;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-06B1Z27 agyas lánckerék;0;Fogedzett:Igen:1,Fogszám:27:2,Kivitel:Egysoros:3,Anyag:Acél:4,Típus:Agyas lánckerék:5;;;;;;;;;;;;;;;;
;1;KR-08B1Z23 agyas lánckerék;Lánckerekek;2624;1;;0;;0;;;N-KR-10-08B1_Z23;;;Európai;;;;;;;;0.7;5 nap;14 nap;19;;;;;;db;2624;"Európai gyártmányú egysoros 23 fogszámú nem fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 23 fogszámú nem fogedzett agyas lánckerék;N-KR-10-08B1_Z23;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-08B1Z23 agyas lánckerék;0;Anyag:Acél:1,Típus:Agyas lánckerék:2,Fogedzett:Nem:3,Fogszám:23:4,Kivitel:Egysoros:5;;;;;;;;;;;;;;;;
;1;KR-12B1Z13 agyas lánckerék;Lánckerekek;2586;1;;0;;0;;;N-KR-5-12B1_Z13_G;;;Európai;;;;;;;;0.7;5 nap;14 nap;3;;;;;;db;2586;"Európai gyártmányú egysoros 13 fogszámú igen fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 13 fogszámú igen fogedzett agyas lánckerék;N-KR-5-12B1_Z13_G;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-12B1Z13 agyas lánckerék;0;Anyag:Acél:1,Típus:Agyas lánckerék:2,Fogedzett:Igen:3,Fogszám:13:4,Kivitel:Egysoros:5;;;;;;;;;;;;;;;;
;1;KR-12B1Z13 agyas lánckerék;Lánckerekek;2586;1;;0;;0;;;N-KR-10-12B1_Z13;;;Európai;;;;;;;;0.7;5 nap;14 nap;0;;;;;;db;2586;"Európai gyártmányú egysoros 13 fogszámú nem fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 13 fogszámú nem fogedzett agyas lánckerék;N-KR-10-12B1_Z13;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-12B1Z13 agyas lánckerék;0;Anyag:Acél:1,Típus:Agyas lánckerék:2,Fogedzett:Nem:3,Fogszám:13:4,Kivitel:Egysoros:5;;;;;;;;;;;;;;;;
;1;KR-12B1Z13 agyas lánckerék;Lánckerekek;2586;1;;0;;0;;;N-KR-4-12B1_Z13_G;;;Európai;;;;;;;;0.7;5 nap;14 nap;4;;;;;;db;2586;"Európai gyártmányú egysoros 13 fogszámú igen fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 13 fogszámú igen fogedzett agyas lánckerék;N-KR-4-12B1_Z13_G;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-12B1Z13 agyas lánckerék;0;Anyag:Acél:1,Típus:Agyas lánckerék:2,Fogedzett:Igen:3,Fogszám:13:4,Kivitel:Egysoros:5;;;;;;;;;;;;;;;;
;1;KR-08B1Z24 agyas lánckerék;Lánckerekek;2714;1;;0;;0;;;N-KR-10-08B1_Z24;;;Európai;;;;;;;;0.7;5 nap;14 nap;1;;;;;;db;2714;"Európai gyártmányú egysoros 24 fogszámú nem fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 24 fogszámú nem fogedzett agyas lánckerék;N-KR-10-08B1_Z24;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-08B1Z24 agyas lánckerék;0;Anyag:Acél:1,Típus:Agyas lánckerék:2,Fogedzett:Nem:3,Fogszám:24:4,Kivitel:Egysoros:5;;;;;;;;;;;;;;;;
;1;KR-08B1Z24 agyas lánckerék;Lánckerekek;2714;1;;0;;0;;;N-KR-4-08B1_Z24_G;;;Európai;;;;;;;;0.7;5 nap;14 nap;0;;;;;;db;2714;"Európai gyártmányú egysoros 24 fogszámú igen fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 24 fogszámú igen fogedzett agyas lánckerék;N-KR-4-08B1_Z24_G;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-08B1Z24 agyas lánckerék;0;Fogedzett:Igen:1,Fogszám:24:2,Kivitel:Egysoros:3,Anyag:Acél:4,Típus:Agyas lánckerék:5;;;;;;;;;;;;;;;;
;1;KR-08B1Z24 agyas lánckerék;Lánckerekek;2714;1;;0;;0;;;N-KR-5-08B1_Z24_G;;;Európai;;;;;;;;0.7;5 nap;14 nap;6;;;;;;db;2714;"Európai gyártmányú egysoros 24 fogszámú igen fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 24 fogszámú igen fogedzett agyas lánckerék;N-KR-5-08B1_Z24_G;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-08B1Z24 agyas lánckerék;0;Kivitel:Egysoros:1,Anyag:Acél:2,Típus:Agyas lánckerék:3,Fogedzett:Igen:4,Fogszám:24:5;;;;;;;;;;;;;;;;
;1;KR-10B1Z16 agyas lánckerék;Lánckerekek;2394;1;;0;;0;;;N-KR-5-10B1_Z16_G;;;Európai;;;;;;;;0.7;5 nap;14 nap;16;;;;;;db;2394;"Európai gyártmányú egysoros 16 fogszámú igen fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 16 fogszámú igen fogedzett agyas lánckerék;N-KR-5-10B1_Z16_G;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-10B1Z16 agyas lánckerék;0;Fogszám:16:1,Kivitel:Egysoros:2,Anyag:Acél:3,Típus:Agyas lánckerék:4,Fogedzett:Igen:5;;;;;;;;;;;;;;;;
;1;KR-08B1Z25 agyas lánckerék;Lánckerekek;2611;1;;0;;0;;;N-KR-5-08B1_Z25_G;;;Európai;;;;;;;;0.8;5 nap;14 nap;6;;;;;;db;2611;"Európai gyártmányú egysoros 25 fogszámú igen fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 25 fogszámú igen fogedzett agyas lánckerék;N-KR-5-08B1_Z25_G;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-08B1Z25 agyas lánckerék;0;Típus:Agyas lánckerék:1,Fogedzett:Igen:2,Fogszám:25:3,Kivitel:Egysoros:4,Anyag:Acél:5;;;;;;;;;;;;;;;;
;1;KR-08B1Z25 agyas lánckerék;Lánckerekek;2611;1;;0;;0;;;N-KR-10-08B1_Z25;;;Európai;;;;;;;;0.8;5 nap;14 nap;5;;;;;;db;2611;"Európai gyártmányú egysoros 25 fogszámú nem fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 25 fogszámú nem fogedzett agyas lánckerék;N-KR-10-08B1_Z25;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-08B1Z25 agyas lánckerék;0;Anyag:Acél:1,Típus:Agyas lánckerék:2,Fogedzett:Nem:3,Fogszám:25:4,Kivitel:Egysoros:5;;;;;;;;;;;;;;;;
;1;KR-10B1Z17 agyas lánckerék;Lánckerekek;2586;1;;0;;0;;;N-KR-10-10B1_Z17;;;Európai;;;;;;;;0.8;5 nap;14 nap;0;;;;;;db;2586;"Európai gyártmányú egysoros 17 fogszámú nem fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 17 fogszámú nem fogedzett agyas lánckerék;N-KR-10-10B1_Z17;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-10B1Z17 agyas lánckerék;0;Fogedzett:Nem:1,Fogszám:17:2,Kivitel:Egysoros:3,Anyag:Acél:4,Típus:Agyas lánckerék:5;;;;;;;;;;;;;;;;
